group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,768,,,55747937.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56697837.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55659676.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56135373.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56037402.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56762973.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55838876.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56695859.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56950907.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55514280.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56079933.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,57046735.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56122419.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56732811.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,57008150.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56239959.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56254924.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55583156.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56570594.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56569181.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55182510.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55663714.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,57747407.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56207567.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55939991.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55995134.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55786997.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55883588.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55690268.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56796243.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56482490.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55909374.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56532080.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56639679.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55899307.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56196735.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,56283411.0,ns,4
Teste Primalidade,Teste Primalidade ,768,,,55130437.0,ns,4
