group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Teste Primalidade,Teste Primalidade ,960,,,69519880.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68318229.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68591066.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68650772.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,69152797.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68694688.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68423435.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,69168495.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68078148.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68467696.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,69192895.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68395970.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68809352.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,69067713.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68587884.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,67852273.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,69077534.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68481383.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68905966.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,70130257.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68532764.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68787080.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,69039474.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68516170.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,67657508.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,69078380.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,69107578.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68433628.0,ns,3
Teste Primalidade,Teste Primalidade ,960,,,68667795.0,ns,3
